,planetMass,planetRadius,orbitRadius,velocity,requiredVelcity,thrust
0,4000000000000000000000000,7090752.04,7799827.244000001,5853.132556352225,5848.579810868924,46600000
1,10000000000000000000000000,4129566.44,4542523.084000001,12084.171443446574,12117.536748691336,158100000
2,600000000000000000000000,7850360.52,8635396.572,2142.238484143488,2152.7688402062277,31800000
3,5000000000000000000000000,5003438.06,5503781.866,7750.5948553799335,7784.259630490621,59300000
4,7000000000000000000000000,5082295.72,5590525.292,9110.462756111958,9138.725416922009,80300000
5,9000000000000000000000000,5754999.84,6330499.824,9769.153538210441,9737.89687785519,85000000
6,6000000000000000000000000,4012084.6199999996,4413293.082,9556.278475378742,9522.635420444816,103000000
7,10000000000000000000000000,4078067.5599999996,4485874.316,12145.28310939936,12193.808386089628,162000000
8,9000000000000000000000000,4953548.52,5448903.3719999995,10469.763262886421,10496.140088804144,106700000
9,400000000000000000000000,7702301.239999999,8472531.364,1778.337791169442,1774.542152406112,29100000
10,8000000000000000000000000,7126157.52,7838773.272,8277.45210064238,8250.568206128284,57300000
11,8000000000000000000000000,4678351.38,5146186.518,10194.514539452992,10182.751587628098,106000000
12,7000000000000000000000000,4585009.66,5043510.626,9637.572959960828,9621.559433339677,94700000
13,900000000000000000000000,7913124.779999999,8704437.258,2635.5563295597267,2626.115494292482,34900000
14,7000000000000000000000000,6175037.58,6792541.338,8266.511474985284,8290.787651881781,58300000
15,9000000000000000000000000,6384251.779999999,7022676.958,9208.554842837722,9245.551583242179,70500000
16,7000000000000000000000000,5787186.64,6365905.3040000005,8565.421696343185,8564.102370589895,65500000
17,9000000000000000000000000,4380623.4799999995,4818685.828,11156.179078582261,11161.430665630045,132100000
18,8000000000000000000000000,8032215.9399999995,8835437.534,7796.43372913089,7771.303676388366,60900000
19,10000000000000000000000000,4356483.38,4792131.718,11744.260026000842,11797.732467200627,144900000
20,7000000000000000000000000,7377214.56,8114936.016,7621.802786528201,7585.241055503807,56000000
21,8000000000000000000000000,4686398.08,5155037.888,10145.114918657633,10174.005771716093,103600000
22,10000000000000000000000000,4131175.78,4544293.358,12080.679408590659,12115.176266201097,158100000
23,9000000000000000000000000,3720794.0799999996,4092873.488,12094.53855511725,12110.72133820852,170900000
24,7000000000000000000000000,6369767.72,7006744.492000001,8177.366491551099,8163.075185629537,56300000
25,10000000000000000000000000,5798452.02,6378297.222,10253.28629230599,10226.111893345977,92800000
26,10000000000000000000000000,4663867.319999999,5130254.052,11433.387694801151,11402.326717208944,133100000
