,planetMass,planetRadius,orbitRadius,velocity,requiredVelcity,thrust
0,8000000000000000000000000,4712147.52,5183362.272,10125.842619932126,10146.169862448121,103100000
1,6000000000000000000000000,7213061.88,7934368.068000001,7111.1005898278745,7102.027842963047,52800000
2,10000000000000000000000000,4671914.02,5139105.422,11386.510129031069,11392.503051460677,130800000
3,8000000000000000000000000,4514198.7,4965618.57,10389.151148147923,10366.239349695394,112100000
4,7000000000000000000000000,5746953.14,6321648.454,8602.543527997572,8594.028041382488,66000000
5,5000000000000000000000000,3889774.78,4278752.258,8797.450730318,8828.549339304453,88100000
6,7000000000000000000000000,6073649.16,6681014.076,8344.127926787523,8359.700984751924,60000000
7,5000000000000000000000000,3967023.0999999996,4363725.41,8753.407105199078,8742.169282224357,87500000
8,10000000000000000000000000,4184284.0,4602712.4,12071.225091158187,12038.045971837677,156300000
9,3000000000000000000000000,3698263.32,4068089.6520000002,7023.7993938026,7013.394794582276,58900000
10,900000000000000000000000,5626252.64,6188877.904,3129.2174900507403,3114.4274192628786,27600000
11,3000000000000000000000000,3789995.6999999997,4168995.27,6941.85054385207,6927.999427525691,56900000
12,4000000000000000000000000,4549604.18,5004564.598,7328.2926832108105,7301.460884027976,56300000
13,200000000000000000000000,7958186.3,8754004.93,1236.9623625684362,1234.4528917255568,27100000
14,5000000000000000000000000,3928398.94,4321238.834000001,8788.08114069042,8785.040823119005,87300000
15,7000000000000000000000000,4998610.04,5498471.044000001,9246.114039651426,9214.907196855796,83100000
16,6000000000000000000000000,5167590.739999999,5684349.813999999,8390.763042881808,8390.699038693516,67100000
17,4000000000000000000000000,4367748.76,4804523.636,7416.822206350208,7451.91247783631,58600000
18,8000000000000000000000000,5227136.319999999,5749849.952,9669.17852940245,9633.401357124008,88700000
19,8000000000000000000000000,6334362.239999999,6967798.464,8760.628485428673,8751.049090793158,64600000
20,6000000000000000000000000,6215271.08,6836798.188000001,7649.506390618002,7650.893593611572,50000000
21,800000000000000000000000,4477183.88,4924902.268,3282.557487858671,3291.615526089668,24000000
22,7000000000000000000000000,5370367.58,5907404.338,8897.499767737861,8890.242105960297,74200000
23,9000000000000000000000000,4679960.72,5147956.792,10824.602233922087,10798.58186660514,118000000
24,7000000000000000000000000,6302175.4399999995,6932392.984,8214.56931414785,8206.733864225022,57200000
25,900000000000000000000000,6585419.279999999,7243961.208,2876.004021201047,2878.698050551804,30300000
26,4000000000000000000000000,6883147.18,7571461.898,5931.281204080807,5936.125061563592,45800000
