,planetMass,planetRadius,orbitRadius,velocity,requiredVelcity,thrust
0,6000000000000000000000000,5553832.34,6109215.574,8076.690401251468,8093.676037097489,59900000
1,600000000000000000000000,7678161.14,8445977.254,2167.5001383991166,2176.7752377160723,31200000
2,10000000000000000000000000,5466927.9799999995,6013620.778,10531.871944545304,10531.61314886187,102300000
3,900000000000000000000000,3677341.9,4045076.0900000003,3871.2667347027177,3852.306416022917,23500000
4,10000000000000000000000000,6092961.239999999,6702257.364,10005.824349829678,9975.906423104945,85600000
5,7000000000000000000000000,3635499.0599999996,3999048.966,10772.08283103821,10805.21906121488,137800000
6,6000000000000000000000000,4042662.0799999996,4446928.288,9496.626245921458,9486.553912096746,100000000
7,9000000000000000000000000,5664876.8,6231364.48,9803.570333679425,9815.051766046117,85700000
8,5000000000000000000000000,4266360.34,4692996.374,8439.616953124538,8429.907511421046,77500000
9,6000000000000000000000000,5964214.04,6560635.444,7821.507508799848,7810.261755436224,53800000
10,4000000000000000000000000,7227545.9399999995,7950300.534,5793.986199350217,5792.968135233207,47100000
11,300000000000000000000000,6607950.04,7268745.044000001,1660.6075424830985,1659.1812313582514,24300000
12,6000000000000000000000000,4683179.399999999,5151497.34,8829.935696600503,8813.974753486249,79600000
13,9000000000000000000000000,5983526.12,6581878.732000001,9580.883157049548,9550.12890251195,79200000
14,9000000000000000000000000,5709938.319999999,6280932.152,9823.189402702586,9776.245987231985,85800000
15,2000000000000000000000000,3223508.02,3545858.822,6103.922375727405,6133.624636904384,49700000
16,10000000000000000000000000,4490058.6,4939064.46,11651.102038614163,11620.92156279057,139500000
17,8000000000000000000000000,4493277.279999999,4942605.007999999,10440.384804678455,10390.344759499612,112200000
18,3000000000000000000000000,3806089.0999999996,4186698.01,6905.77793447753,6913.336978438576,56200000
19,600000000000000000000000,3595265.5599999996,3954792.116,3174.7505839989544,3181.0955365818963,20700000
20,3000000000000000000000000,3674123.2199999997,4041535.542,7039.047761021525,7036.397135101513,59800000
21,7000000000000000000000000,6833257.64,7516583.404,7887.303667861312,7881.369639735787,53900000
22,6000000000000000000000000,4963204.56,5459525.016,8539.741425199769,8561.721800044783,71600000
23,10000000000000000000000000,3875290.7199999997,4262819.792,12517.159173613869,12508.764902677198,177500000
24,9000000000000000000000000,6447016.04,7091717.644,9163.742143377624,9200.436955356576,69800000
25,7000000000000000000000000,3886556.0999999996,4275211.71,10416.653728615162,10450.405056045463,124300000
26,9000000000000000000000000,7142250.92,7856476.012,8746.158636268792,8741.18430455437,59400000
27,9000000000000000000000000,7380433.239999999,8118476.564,8565.287694480261,8598.979251066154,60100000
28,6000000000000000000000000,5072639.68,5579903.648,8497.177713541692,8468.864655494497,69700000
29,500000000000000000000000,7626662.26,8389328.486,1993.2302581169351,1993.812522397557,30000000
30,10000000000000000000000000,5059764.96,5565741.456,10951.309189353538,10947.158416490474,114700000
31,3000000000000000000000000,3789995.6999999997,4168995.27,6942.921067734198,6927.999427525691,56600000
32,8000000000000000000000000,5661658.12,6227823.932000001,9294.992753813358,9256.349567022877,77500000
33,5000000000000000000000000,4345218.0,4779739.800000001,8336.657829014834,8353.063666528244,74000000
34,8000000000000000000000000,3909086.86,4299995.546,11102.373377335705,11139.710579419561,140100000
35,10000000000000000000000000,7208233.859999999,7929057.246,9174.288737616955,9171.748561477922,64900000
36,7000000000000000000000000,3622624.34,3984886.774,10872.493823871642,10824.402776382945,139800000
37,8000000000000000000000000,5500724.12,6050796.532000001,9390.352691295768,9390.779339439114,80300000
38,8000000000000000000000000,4414419.62,4855861.582,10528.165762076978,10482.73871888448,115900000
39,7000000000000000000000000,3968632.44,4365495.684,10314.438796418768,10341.776679443725,119800000
40,7000000000000000000000000,6575763.239999999,7233339.564,8023.004100459252,8034.1976261461095,53400000
41,6000000000000000000000000,3477783.7399999998,3825562.114,10226.6511685491,10228.00456630191,128300000
42,8000000000000000000000000,6770493.38,7447542.718,8431.310092488344,8464.50194233932,57600000
43,9000000000000000000000000,3601702.92,3961873.2120000003,12309.48392829929,12309.314986704332,179300000
44,500000000000000000000000,4245438.92,4669982.812,2685.6598557390353,2672.3311746448626,20900000
45,3000000000000000000000000,8033825.279999999,8837207.808,4740.8925209344,4758.455481102779,46700000
46,5000000000000000000000000,5165981.399999999,5682579.54,7646.740396802848,7660.8182230188195,56400000
47,4000000000000000000000000,3847931.94,4232725.134000001,7961.96268195749,7939.312180376987,73300000
48,10000000000000000000000000,5962604.699999999,6558865.17,10104.881401922003,10084.365206998626,88600000
49,10000000000000000000000000,5837076.18,6420783.798,10224.991129178217,10192.222448383443,92000000
50,6000000000000000000000000,5883747.04,6472121.744000001,7854.858925737714,7863.487543421634,54800000
51,10000000000000000000000000,3889774.78,4278752.258,12540.045995640317,12485.454211724385,178100000
52,9000000000000000000000000,3912305.5399999996,4303536.094,11823.733562020025,11810.586012804353,158100000
53,10000000000000000000000000,6699682.42,7369650.6620000005,9483.53633845821,9513.481238640923,72700000
54,6000000000000000000000000,7163172.34,7879489.574,7156.079414524665,7126.716772274426,52700000
55,10000000000000000000000000,5943292.62,6537621.882,10109.563696831041,10100.735940514178,89400000
56,8000000000000000000000000,5516817.52,6068499.272,9330.364002732322,9377.07216626004,80100000
57,100000000000000000000000,5954558.0,6550013.800000001,1006.4376673600791,1009.117666688164,19200000
58,10000000000000000000000000,6918552.659999999,7610407.926,9390.398749444856,9361.79116316888,69800000
59,9000000000000000000000000,4522245.399999999,4974469.9399999995,10937.386028760096,10985.270774656394,122700000
60,10000000000000000000000000,4201986.74,4622185.414000001,11970.349536954624,12012.66139347123,154300000
61,8000000000000000000000000,3725622.0999999996,4098184.31,11414.060565880387,11410.696843957056,152800000
62,9000000000000000000000000,4026568.6799999997,4429225.548,11632.25778944957,11641.803738775132,148800000
63,9000000000000000000000000,7433541.46,8176895.606000001,8580.961970376276,8568.206901077443,60500000
64,2000000000000000000000000,4094160.96,4503577.056,5436.834742664991,5442.508498158871,34000000
65,8000000000000000000000000,5869262.9799999995,6456189.278,9114.316286662388,9091.170092521346,73000000
66,9000000000000000000000000,4082895.5799999996,4491185.138,11579.071595094003,11561.220721188765,146800000
67,7000000000000000000000000,3448815.6199999996,3793697.182,11124.963573379877,11093.806995779598,152600000
68,10000000000000000000000000,7750581.4399999995,8525639.584,8804.790416092426,8845.032486951332,63500000
69,700000000000000000000000,3814135.8,4195549.38,3341.2934177898896,3335.9345282694703,22000000
70,6000000000000000000000000,4733068.9399999995,5206375.834,8787.749790301987,8767.399260462395,78000000
71,8000000000000000000000000,3983116.5,4381428.15,11010.596502172752,11035.704509569365,134700000
72,10000000000000000000000000,5479802.7,6027782.970000001,10527.64891815031,10519.233934299733,101800000
73,6000000000000000000000000,4510980.02,4962078.022,8953.087500603633,8980.628839663997,83500000
74,900000000000000000000000,3548594.6999999997,3903454.17,3932.3225533768164,3921.5669095151397,23300000
75,7000000000000000000000000,3331333.8,3664467.18,11309.873669324086,11287.727560260184,159800000
76,6000000000000000000000000,3484221.0999999996,3832643.21,10218.188235132291,10218.551694997444,127200000
77,500000000000000000000000,4201986.74,4622185.414000001,2695.1713807104643,2686.112746648902,20800000
78,9000000000000000000000000,3814135.8,4195549.38,11984.855406798804,11961.613161162315,163700000
79,10000000000000000000000000,5259323.12,5785255.432000001,10704.901687916155,10737.462190280308,107500000
80,5000000000000000000000000,3806089.0999999996,4186698.01,8967.11903378318,8925.07966140417,94100000
81,800000000000000000000000,7401354.659999999,8141490.126,2565.6102984945046,2560.0942855143476,32200000
82,5000000000000000000000000,4293719.12,4723091.032000001,8438.232927447047,8403.007691038956,77300000
