,planetMass,planetRadius,orbitRadius,velocity,requiredVelcity,thrust
0,1000000000000000000000000,7779549.56,8557504.516,2782.4407216539075,2791.8324347376774,35100000
1,7000000000000000000000000,3331333.8,3664467.18,11343.152613911592,11287.727560260184,163500000
2,10000000000000000000000000,4610759.1,5071835.01,11433.788135420735,11467.806552765804,132200000
3,6000000000000000000000000,5595675.18,6155242.698,8072.5841563030335,8063.358169854434,59100000
4,9000000000000000000000000,7475384.3,8222922.73,8543.165637454036,8544.193338772804,60600000
5,7000000000000000000000000,4522245.399999999,4974469.9399999995,9650.958802547142,9688.098184815562,95900000
6,2000000000000000000000000,3902649.5,4292914.45,5588.933767000137,5574.447092047533,37000000
7,6000000000000000000000000,5866044.3,6452648.73,7850.798552220813,7875.343949713449,54900000
8,8000000000000000000000000,5483021.38,6031323.518,9379.622478087736,9405.9268780961,80500000
9,1000000000000000000000000,7391698.619999999,8130868.482,2853.3084198184247,2864.141359811568,33700000
10,3000000000000000000000000,5716375.68,6288013.248000001,5639.0614245303905,5641.139250026776,38600000
11,10000000000000000000000000,7316059.64,8047665.604,9082.686792023955,9103.91000218065,63400000
12,9000000000000000000000000,3827010.52,4209711.572000001,11987.53626890921,11941.47575098782,165600000
13,9000000000000000000000000,4868253.5,5355078.850000001,10624.409622741447,10587.69048118063,111100000
14,3000000000000000000000000,3609749.6199999996,3970724.582,7071.655121537494,7098.860829274705,60500000
15,500000000000000000000000,3801261.0799999996,4181387.188,2811.164126979142,2824.149786757037,20000000
16,10000000000000000000000000,3994381.88,4393820.068,12289.408438389464,12320.881564852953,167800000
17,4000000000000000000000000,3806089.0999999996,4186698.01,8014.747671723212,7982.833931000211,75100000
18,6000000000000000000000000,5861216.279999999,6447337.908,7872.544306545066,7878.5868339150065,55200000
19,600000000000000000000000,4148878.52,4563766.372,2947.291433916068,2961.262044600728,21600000
20,4000000000000000000000000,4416028.96,4857631.856000001,7404.943541071388,7411.064851626567,58600000
21,600000000000000000000000,4815145.279999999,5296659.807999999,2744.1667392585964,2748.764302339665,23000000
22,4000000000000000000000000,3580781.5,3938859.6500000004,8247.67308229586,8230.148273757657,82100000
23,7000000000000000000000000,5529692.239999999,6082661.464,8782.567848464787,8761.230652224862,70500000
24,5000000000000000000000000,7816564.38,8598220.818,6251.555305123612,6227.928556479434,52600000
25,3000000000000000000000000,4181065.32,4599171.852,6616.066787417754,6596.046756180779,48800000
26,9000000000000000000000000,3703091.34,4073400.4740000004,12130.867833383478,12139.63465873402,172600000
27,5000000000000000000000000,3604921.5999999996,3965413.76,9170.729508893382,9170.724871697237,101000000
28,4000000000000000000000000,3233164.06,3556480.4660000005,8699.269111499598,8661.29236844753,98700000
29,10000000000000000000000000,4147269.1799999997,4561996.098,12048.113627396442,12091.647061109856,156700000
30,8000000000000000000000000,3775511.6399999997,4153062.804,11308.601477791348,11335.055765991707,147200000
31,4000000000000000000000000,6818773.58,7500650.938000001,5989.033338178503,5964.079654902054,45700000
32,7000000000000000000000000,4708928.84,5179821.724,9524.982747748516,9494.115933155714,91800000
33,10000000000000000000000000,7855188.54,8640707.394000001,8785.477297393125,8785.940699262019,64100000
34,7000000000000000000000000,5191730.84,5710903.924000001,9013.103950634455,9041.896052246699,77700000
35,4000000000000000000000000,3526063.94,3878670.3340000003,8253.341094148836,8293.760277481977,84400000
36,500000000000000000000000,3698263.32,4068089.6520000002,2868.760385750819,2863.2064352363695,19900000
37,10000000000000000000000000,4123129.0799999996,4535441.988,12166.133062045355,12126.992494764405,161700000
38,10000000000000000000000000,7190531.119999999,7909584.232,9185.204637431201,9183.031821817374,65900000
39,4000000000000000000000000,5399335.7,5939269.2700000005,6693.693435015907,6702.339224023495,42300000
40,6000000000000000000000000,5383242.3,5921566.53,8239.205839210657,8220.916472451934,63200000
41,7000000000000000000000000,5820982.779999999,6403081.058,8536.304085680355,8539.204948240915,64700000
42,9000000000000000000000000,5574753.76,6132229.136,9922.03192110206,9894.070134271169,89900000
43,9000000000000000000000000,5024359.4799999995,5526795.428,10382.493510882818,10421.913801690751,104900000
44,800000000000000000000000,5613377.92,6174715.712,2937.1272250455254,2939.675729996005,26700000
45,9000000000000000000000000,4436950.38,4880645.4180000005,11127.400133634397,11090.357428844281,129700000
46,10000000000000000000000000,6928208.699999999,7621029.569999999,9396.902116700225,9355.264992167888,69600000
47,7000000000000000000000000,6382642.4399999995,7020906.684,8181.99918298025,8154.837973455285,56400000
48,1000000000000000000000000,4926189.739999999,5418808.714,3501.942445115596,3508.415384197804,26500000
49,10000000000000000000000000,5618205.9399999995,6180026.534,10383.795063289279,10388.85649124597,97100000
50,10000000000000000000000000,4482011.899999999,4930213.09,11622.328984918553,11631.348591862521,139100000
51,7000000000000000000000000,3489049.1199999996,3837954.032,11049.69692227238,11029.658158042579,148300000
52,8000000000000000000000000,3352255.2199999997,3687480.742,11995.203506780674,12029.374068223206,178800000
53,5000000000000000000000000,3902649.5,4292914.45,8776.861014727832,8813.974753486249,88100000
54,4000000000000000000000000,7443197.5,8187517.250000001,5701.180823059908,5708.431561042777,47900000
55,10000000000000000000000000,5082295.72,5590525.292,10962.274604526301,10922.86607115657,115100000
56,10000000000000000000000000,6323096.859999999,6955406.546,9772.7051258835,9792.682119468094,80100000
57,9000000000000000000000000,3892993.46,4282292.806,11854.839076735698,11839.8443219144,158000000
58,4000000000000000000000000,4126347.76,4538982.536,7634.734880056511,7666.7915714686915,65200000
59,9000000000000000000000000,3711138.04,4082251.8440000005,12143.978174654094,12126.466594701504,174700000
60,600000000000000000000000,7998419.8,8798261.780000001,2133.864691376442,2132.7507449363534,32400000
61,10000000000000000000000000,4086114.26,4494725.686,12226.850803019857,12181.79596234223,163000000
62,400000000000000000000000,4813535.9399999995,5294889.534,2237.4968365422874,2244.7318082797005,20900000
63,10000000000000000000000000,4599493.72,5059443.092,11528.78916710028,11481.84181387458,134900000
