,planetMass,planetRadius,orbitRadius,velocity,requiredVelcity,thrust
0,10000000000000000000000000,5738906.4399999995,6312797.084,10239.875169370684,10279.026887576698,92600000
1,10000000000000000000000000,6916943.319999999,7608637.652,9351.19661842173,9362.880186747643,69300000
2,6000000000000000000000000,4155315.88,4570847.468,9380.493917253829,9357.076448277838,97100000
3,2000000000000000000000000,3255694.82,3581264.302,6093.563072416379,6103.229877810115,48800000
4,9000000000000000000000000,6896021.899999999,7585624.09,8888.335919634499,8895.871748745252,63100000
5,600000000000000000000000,4686398.08,5155037.888,2777.2609245308417,2786.2662306783295,22700000
6,6000000000000000000000000,3336161.82,3669778.0020000003,10490.225716440747,10442.840520087851,138000000
7,10000000000000000000000000,5312431.34,5843674.474,10660.6728305425,10683.656331612163,106500000
8,8000000000000000000000000,6538748.42,7192623.262,8608.687544691848,8613.194488545147,61000000
9,7000000000000000000000000,4116691.7199999997,4528360.892,10169.305608437915,10154.099656438928,113600000
10,1000000000000000000000000,4226126.84,4648739.524,3769.554337342691,3787.872137324665,25000000
11,600000000000000000000000,6390689.14,7029758.0540000005,2384.736930450006,2385.988538626037,27100000
12,9000000000000000000000000,4488449.26,4937294.186,11002.753202282282,11026.550455985824,126500000
13,9000000000000000000000000,7530101.859999999,8283112.046,8509.43359893362,8513.093506049378,60800000
14,9000000000000000000000000,5104826.4799999995,5615309.128,10321.445317713304,10339.447607802036,102800000
15,5000000000000000000000000,3733668.8,4107035.68,9052.639960752827,9011.221836910288,95900000
16,10000000000000000000000000,6002838.199999999,6603122.02,10061.925928363255,10050.513600206505,87800000
17,7000000000000000000000000,3796433.0599999996,4176076.366,10573.700311960763,10573.717937341495,129500000
18,2000000000000000000000000,3788386.36,4167224.9960000003,5653.058794808547,5657.889223158173,38300000
19,7000000000000000000000000,5219089.62,5740998.582,8996.05193710476,9018.165832575038,76600000
20,4000000000000000000000000,4713756.859999999,5185132.546,7193.315479011296,7173.200685566489,52600000
21,10000000000000000000000000,4844113.399999999,5328524.74,11161.507359236139,11188.179454779904,122300000
22,9000000000000000000000000,7596084.8,8355693.28,8436.054737550217,8476.038620910946,60900000
23,8000000000000000000000000,3670904.54,4037994.9940000004,11552.885929139959,11495.42473662406,157500000
24,6000000000000000000000000,4900440.3,5390484.33,8591.457791318056,8616.376115627203,72900000
25,4000000000000000000000000,3823791.84,4206171.024,8003.082396029521,7964.3337116213,75200000
26,5000000000000000000000000,4549604.18,5004564.598,8178.834415191704,8163.281435871131,70000000
27,7000000000000000000000000,6163772.199999999,6780149.42,8284.170419934455,8298.360631024858,58800000
28,9000000000000000000000000,6971660.88,7668826.968,8804.34794548746,8847.482295193004,61200000
29,5000000000000000000000000,6007666.22,6608432.842,7085.169675438462,7103.930086962062,46000000
30,10000000000000000000000000,6558060.5,7213866.550000001,9594.678245328549,9615.654824355624,75900000
31,7000000000000000000000000,5632690.0,6195959.000000001,8718.074338466353,8680.758401570694,68600000
32,3000000000000000000000000,7747362.76,8522099.036,4823.980436594456,4845.630071873867,45500000
33,9000000000000000000000000,5042062.22,5546268.442,10447.533182046205,10403.601983085684,105600000
34,2000000000000000000000000,6245848.54,6870433.394,4408.256511729537,4406.419575751688,35900000
35,5000000000000000000000000,3913914.88,4305306.368,8798.810297809585,8801.281027472529,87800000
36,5000000000000000000000000,5238401.7,5762241.870000001,7622.006647762876,7607.678958090329,55500000
37,6000000000000000000000000,3825401.1799999997,4207941.298,9762.108517185547,9752.22484737925,109200000
38,4000000000000000000000000,3870462.6999999997,4257508.97,7951.421294437563,7916.170267621799,73000000
39,10000000000000000000000000,4765255.739999999,5241781.313999999,11261.58606318686,11280.373192516525,125500000
40,1000000000000000000000000,4966423.239999999,5463065.563999999,3489.406812646604,3494.175470800706,26600000
41,600000000000000000000000,4791005.18,5270105.698,2764.126668826414,2755.68060355786,23000000
42,8000000000000000000000000,3667685.86,4034454.446,11531.27442805991,11500.46769573333,157200000
43,5000000000000000000000000,5120919.88,5633011.868000001,7731.419326598273,7694.450073365946,58100000
44,10000000000000000000000000,6904068.6,7594475.46,9349.216840918052,9371.606078843506,69800000
45,4000000000000000000000000,4902049.64,5392254.604,7058.288852408829,7034.086710762393,49700000
46,8000000000000000000000000,4943892.4799999995,5438281.728,9859.352416239715,9905.514984984913,95100000
47,8000000000000000000000000,4855378.779999999,5340916.658,9989.944651988066,9995.396117968912,98000000
48,2000000000000000000000000,5497505.4399999995,6047255.984,4690.615702213394,4696.763997180487,33700000
49,500000000000000000000000,6070430.4799999995,6677473.528,2240.920315587248,2234.8163068584254,25200000
50,10000000000000000000000000,6249067.22,6873973.942,9837.324290053124,9850.515897080224,81400000
51,10000000000000000000000000,3851150.6199999996,4236265.682,12599.593999849896,12547.907894677339,179600000
52,100000000000000000000000,5193340.18,5712674.198,1077.182735642207,1080.5458228497162,17300000
53,4000000000000000000000000,5038843.54,5542727.894,6923.704701795957,6937.949483693883,47200000
54,9000000000000000000000000,5701891.62,6272080.782000001,9824.8905762114,9783.141837695997,86200000
55,8000000000000000000000000,4448215.76,4893037.336,10439.982782294373,10442.840520087851,114000000
56,4000000000000000000000000,6480812.18,7128893.398,6132.143581217387,6117.610919348866,44500000
57,5000000000000000000000000,7950139.6,8745153.56,6162.050383751997,6175.387284255673,53000000
58,10000000000000000000000000,4004037.92,4404441.712,12247.31075023027,12306.01622877649,166000000
59,9000000000000000000000000,7142250.92,7856476.012,8746.158636268792,8741.18430455437,59400000
60,9000000000000000000000000,6670714.3,7337785.73,9013.761201661126,9044.85603690533,66500000
61,7000000000000000000000000,5417038.4399999995,5958742.284,8818.367371942628,8851.862020373479,71900000
62,10000000000000000000000000,4594665.7,5054132.2700000005,11543.962516972208,11487.8727213099,137100000
63,8000000000000000000000000,3725622.0999999996,4098184.31,11406.593737541054,11410.696843957056,151300000
64,6000000000000000000000000,3680560.5799999996,4048616.638,9902.609945372631,9942.26224806181,115300000
65,8000000000000000000000000,6570935.22,7228028.742000001,8585.119633502276,8592.073332457134,60600000
66,3000000000000000000000000,4889174.92,5378092.4120000005,6072.4683568943265,6099.71317923072,37500000
67,8000000000000000000000000,6250676.56,6875744.216,8769.694479468337,8809.434977365618,64900000
68,8000000000000000000000000,5326915.399999999,5859606.9399999995,9586.141222396318,9542.752674779555,86200000
69,9000000000000000000000000,5980307.4399999995,6578338.184,9549.540351580243,9552.698559198441,79400000
70,7000000000000000000000000,5034015.52,5537417.072,9153.597487123261,9182.444652673143,81000000
71,10000000000000000000000000,4586619.0,5045280.9,11525.892661913775,11497.945386744614,136800000
72,8000000000000000000000000,3672513.88,4039765.268,11492.345314736103,11492.905743554127,155400000
73,10000000000000000000000000,4887565.58,5376322.138,11087.620646024465,11138.334995157047,121500000
74,4000000000000000000000000,3421456.84,3763602.524,8380.416905828095,8419.591811444629,87200000
75,9000000000000000000000000,5326915.399999999,5859606.9399999995,10159.437245135889,10121.617691284031,96900000
76,2000000000000000000000000,6294128.739999999,6923541.614,4379.666839166536,4389.486941421316,36000000
77,5000000000000000000000000,4171409.28,4588550.208000001,8539.207819575451,8525.309904989906,79600000
78,7000000000000000000000000,3715966.0599999996,4087562.6659999997,10682.073140646433,10687.588526071546,134800000
79,3000000000000000000000000,4874690.859999999,5362159.9459999995,6133.490783117058,6108.768428523431,38100000
80,8000000000000000000000000,6051118.399999999,6656230.24,8995.35154281328,8953.518649019537,70400000
81,4000000000000000000000000,6345627.62,6980190.382000001,6182.024811628185,6182.431008179994,44000000
82,8000000000000000000000000,5095170.4399999995,5604687.484,9714.998364241004,9757.357327523712,90200000
83,10000000000000000000000000,3994381.88,4393820.068,12289.139973177165,12320.881564852953,169400000
84,6000000000000000000000000,4654211.279999999,5119632.408,8833.852934776713,8841.361587234416,79800000
85,10000000000000000000000000,4932627.1,5425889.81,11068.543698944024,11087.34169597307,120300000
86,9000000000000000000000000,4770083.76,5247092.136,10699.607590992653,10696.084532745615,114200000
87,6000000000000000000000000,5003438.06,5503781.866,8540.711554637477,8527.229186193084,71200000
88,6000000000000000000000000,6572544.56,7229799.016,7434.454697614218,7440.042732849785,50500000
89,7000000000000000000000000,5597284.52,6157012.972,8732.307270732368,8708.170079503814,69400000
90,1000000000000000000000000,7514008.46,8265409.306000001,2842.574322701963,2840.735081039209,34200000
91,9000000000000000000000000,7961404.9799999995,8757545.478,8285.197356838162,8279.287637466497,62600000
92,9000000000000000000000000,5594065.84,6153472.424000001,9855.090134528062,9876.976997173719,87200000
93,10000000000000000000000000,5304384.64,5834823.104,10705.69803007802,10691.756762172845,107400000
94,8000000000000000000000000,5515208.18,6066728.998000001,9378.23634145011,9378.440183214763,80800000
95,2000000000000000000000000,4639727.22,5103699.942,5100.966722326927,5112.52386321802,31700000
96,8000000000000000000000000,5732469.08,6305715.988000001,9229.781651566815,9199.001876039249,75800000
97,5000000000000000000000000,5186902.819999999,5705593.102,7610.634153325981,7645.352621889424,55600000
98,7000000000000000000000000,5848341.56,6433175.716,8490.7316672892,8519.208160118975,63500000
99,10000000000000000000000000,6926599.359999999,7619259.296,9396.302090313991,9356.351739571468,70500000
100,10000000000000000000000000,7023159.76,7725475.7360000005,9262.900280552181,9291.809568281535,67600000
101,6000000000000000000000000,4066802.1799999997,4473482.398,9457.53333527907,9458.356424045876,98600000
102,5000000000000000000000000,5141841.3,5656025.430000001,7659.6084403307395,7678.780306815949,56300000
103,10000000000000000000000000,4118301.0599999996,4530131.166,12147.655872671878,12134.098849019038,162900000
104,4000000000000000000000000,3381223.34,3719345.674,8467.862705688272,8469.536441055028,90000000
105,7000000000000000000000000,3513189.2199999997,3864508.142,10963.914548804107,10991.69891446989,146500000
106,5000000000000000000000000,6831648.3,7514813.130000001,6645.713172555936,6661.7576048230885,48600000
107,10000000000000000000000000,5307603.319999999,5838363.652,10698.147380042961,10688.514379456232,106700000
108,9000000000000000000000000,6950739.46,7645813.406,8878.006999919151,8860.787556899078,62900000
109,900000000000000000000000,7562288.659999999,8318517.526,2672.986292174517,2686.341390907628,33500000
