,planetMass,planetRadius,orbitRadius,velocity,requiredVelcity,thrust
0,10000000000000000000000000,4251876.279999999,4677063.908,11886.724894281258,11941.977947331421,150500000
1,3000000000000000000000000,4050708.78,4455779.658,6704.687824875709,6701.340588955147,50800000
2,6000000000000000000000000,3439159.5799999996,3783075.5379999997,10266.841789755314,10285.278021386719,130300000
3,7000000000000000000000000,7892203.359999999,8681423.696,7302.13207769464,7333.587207085462,57800000
4,5000000000000000000000000,3307193.6999999997,3637913.07,9546.076040726794,9574.624717188037,116600000
5,10000000000000000000000000,6030196.9799999995,6633216.678,10049.001144836806,10027.688277681073,86600000
6,10000000000000000000000000,5169200.08,5686120.088,10861.702319954467,10830.65951802245,111000000
7,7000000000000000000000000,5080686.38,5588755.018,9145.396158939897,9140.17267727108,80500000
8,7000000000000000000000000,4599493.72,5059443.092,9638.133561274282,9606.398076656364,95500000
9,7000000000000000000000000,4425685.0,4868253.5,9816.722368726012,9793.216251198688,101200000
10,4000000000000000000000000,5331743.42,5864917.762,6758.649357897048,6744.689314039299,43200000
11,1000000000000000000000000,3423066.1799999997,3765372.798,4210.279070803685,4208.806180563292,23900000
12,6000000000000000000000000,4086114.26,4494725.686,9424.393499621481,9435.978577809643,99300000
13,300000000000000000000000,6010884.899999999,6611973.39,1736.651096199059,1739.6344354298524,22600000
14,6000000000000000000000000,5149888.0,5664876.800000001,8366.59411298032,8405.108180433353,67500000
15,600000000000000000000000,6619215.42,7281136.962,2346.3509159124474,2344.4390249751473,27800000
16,8000000000000000000000000,4768474.42,5245321.862000001,10063.077085388386,10086.066778799648,102000000
17,6000000000000000000000000,4713756.859999999,5185132.546,8762.524253732232,8785.340751110187,78100000
18,4000000000000000000000000,3312021.7199999997,3643223.892,8590.533004971681,8557.560574136745,94300000
19,6000000000000000000000000,3794823.7199999997,4174306.092,9756.306468032832,9791.436151892662,110400000
20,5000000000000000000000000,4230954.859999999,4654050.346,8453.129204787565,8465.105608190417,77700000
21,7000000000000000000000000,5468537.319999999,6015391.052,8816.544852749863,8810.083087351954,71600000
22,10000000000000000000000000,7615396.88,8376936.568000001,8960.582523135088,8923.193350559599,63300000
23,10000000000000000000000000,5779139.9399999995,6357053.934,10293.729740502831,10243.183878341988,93900000
24,300000000000000000000000,7625052.92,8387558.212,1546.918040720315,1544.5635105596634,27500000
25,5000000000000000000000000,4477183.88,4924902.268,8206.88225684153,8229.03881522417,70300000
26,9000000000000000000000000,5293119.26,5822431.186000001,10110.477062496357,10153.879133268201,95600000
27,9000000000000000000000000,5895012.42,6484513.6620000005,9594.571069654654,9621.559433339677,80100000
28,6000000000000000000000000,4473965.2,4921361.720000001,9003.26859400781,9017.702400018265,85000000
29,4000000000000000000000000,3538938.6599999997,3892832.526,8285.118215223076,8278.660109695295,84800000
30,9000000000000000000000000,4890784.26,5379862.686,10610.362870458499,10563.274756583787,109800000
31,5000000000000000000000000,4755599.7,5231159.670000001,7957.561252958805,7984.522169134979,63700000
32,3000000000000000000000000,4845722.739999999,5330295.0139999995,6121.313856472164,6127.000575135588,38200000
33,10000000000000000000000000,4618805.8,5080686.38,11443.196887865903,11457.812819666893,134500000
34,8000000000000000000000000,4858597.46,5344457.206,9955.7754745117,9992.084739339702,97800000
35,5000000000000000000000000,5598893.859999999,6158783.246,7339.42219093184,7358.689178711637,49300000
36,7000000000000000000000000,5075858.359999999,5583444.1959999995,9111.947363957785,9144.518587340219,80700000
37,10000000000000000000000000,4581790.9799999995,5039970.078,11524.17377583535,11504.001718682486,136700000
38,3000000000000000000000000,3307193.6999999997,3637913.07,7428.185396939281,7416.4724151710325,71500000
39,2000000000000000000000000,7486649.68,8235314.648,4007.4939559093677,4024.7398730969367,40100000
40,1000000000000000000000000,5759827.859999999,6335810.646,3258.378766411024,3244.6049192786704,28700000
41,7000000000000000000000000,3437550.2399999998,3781305.264,11137.417153417238,11111.970181598424,154000000
42,1000000000000000000000000,3299147.0,3629061.7,4288.298580685345,4287.12099729798,25100000
43,3000000000000000000000000,7259732.739999999,7985706.0139999995,5007.005201585271,5005.7238272972945,43700000
44,8000000000000000000000000,5565097.72,6121607.492000001,9299.53209513628,9336.308002086314,79100000
45,1000000000000000000000000,3947711.02,4342482.122,3921.6122195862954,3919.1681528978816,24600000
46,7000000000000000000000000,4766865.08,5243551.588,9482.133495483882,9436.2440472516,89900000
47,7000000000000000000000000,4292109.779999999,4721320.757999999,9918.3091211188,9944.436608338887,106000000
48,4000000000000000000000000,5397726.359999999,5937498.996,6695.620973363993,6703.338305675318,42300000
49,5000000000000000000000000,5717985.02,6289783.522,7283.3379088771135,7281.654520788415,47800000
50,100000000000000000000000,5191730.84,5710903.924000001,1078.3695342016817,1080.7132844272965,17300000
51,10000000000000000000000000,5606940.56,6167634.616,10407.523984415184,10399.287820767448,97700000
52,4000000000000000000000000,5413819.76,5955201.7360000005,6700.652627622647,6693.367545573961,42400000
53,10000000000000000000000000,4214861.46,4636347.606000001,12046.876141854205,11994.300417674698,156700000
