,planetMass,planetRadius,orbitRadius,velocity,requiredVelcity,thrust
0,10000000000000000000000000,4636508.54,5100159.394,11425.14242908841,11435.918255924887,133600000
1,800000000000000000000000,4353264.7,4788591.170000001,3341.3791298961783,3338.136029550643,23800000
2,8000000000000000000000000,4663867.319999999,5130254.052,10180.723325386276,10198.551056536488,105700000
3,7000000000000000000000000,4144050.5,4558455.550000001,10150.738594075856,10120.5257642415,113000000
4,6000000000000000000000000,5249667.08,5774633.788000001,8316.585813604715,8324.848109066703,65700000
5,8000000000000000000000000,4433731.7,4877104.870000001,10441.712948203538,10459.883883441802,113800000
6,800000000000000000000000,5198168.2,5717985.0200000005,3065.3946578315317,3054.825476288429,25700000
7,4000000000000000000000000,3365129.94,3701642.9340000004,8510.94573455164,8489.764643836608,92200000
8,2000000000000000000000000,5793624.0,6372986.4,4589.330735599222,4575.161394434329,34600000
9,5000000000000000000000000,3400535.42,3740588.9620000003,9488.703985974076,9442.302836274472,112700000
10,6000000000000000000000000,4959985.88,5455984.468,8530.422531644897,8564.49932543822,71900000
11,7000000000000000000000000,3920352.2399999998,4312387.464,10456.194256216239,10405.262706535179,123200000
12,3000000000000000000000000,3601702.92,3961873.2120000003,7119.835828698175,7106.786321113641,61800000
13,7000000000000000000000000,4613977.779999999,5075375.557999999,9627.55296260392,9591.308167228888,95600000
14,10000000000000000000000000,4081286.2399999998,4489414.864,12227.504841269078,12188.999153646175,162900000
15,9000000000000000000000000,4551213.52,5006334.8719999995,10932.781490158763,10950.254770226979,122200000
16,9000000000000000000000000,3749762.1999999997,4124738.42,12091.695161156988,12063.851030328833,168200000
17,10000000000000000000000000,3854369.3,4239806.23,12547.46866163685,12542.667590462717,179100000
18,8000000000000000000000000,4065192.84,4471712.124,10975.566114948648,10923.730871923624,133600000
19,4000000000000000000000000,7478602.9799999995,8226463.278,5722.703806967927,5694.902995827701,48200000
20,4000000000000000000000000,4787786.5,5266565.15,7091.260057315396,7117.527964138668,50700000
21,8000000000000000000000000,3477783.7399999998,3825562.114,11866.166010470639,11810.282379254259,173000000
22,9000000000000000000000000,5468537.319999999,6015391.052,10000.859961315224,9989.69523383546,92400000
23,1000000000000000000000000,5940073.9399999995,6534081.334,3207.638661771676,3194.9984286190784,29200000
24,10000000000000000000000000,5560269.699999999,6116296.67,10401.30798844833,10442.840520087851,97700000
