,planetMass,planetRadius,orbitRadius,velocity,requiredVelcity,thrust
0,8000000000000000000000000,5034015.52,5537417.072,9842.911749935987,9816.446246662099,93700000
1,3000000000000000000000000,4098988.98,4508887.8780000005,6688.745924342478,6661.7576048230885,50300000
2,9000000000000000000000000,5392898.34,5932188.174000001,10070.019379813739,10059.507350194273,94200000
3,900000000000000000000000,7723222.659999999,8495544.925999999,2649.122128355351,2658.2054938570896,34100000
4,10000000000000000000000000,4382232.819999999,4820456.102,11788.751399150962,11763.020417070942,145800000
5,3000000000000000000000000,3350645.88,3685710.4680000003,7396.370851598976,7368.225967594849,69400000
6,10000000000000000000000000,4704100.819999999,5174510.902,11370.161370226338,11353.460774015537,130200000
7,9000000000000000000000000,5521645.54,6073810.0940000005,9962.387561246225,9941.537778191787,90100000
8,9000000000000000000000000,3968632.44,4365495.684,11777.38316222007,11726.47251787519,154500000
9,8000000000000000000000000,6728650.54,7401515.5940000005,8530.964373505094,8490.779862332773,58700000
10,9000000000000000000000000,4173018.6199999996,4590320.482,11447.39049695155,11435.697738599094,142300000
11,900000000000000000000000,5396117.02,5935728.722,3195.5526689027643,3180.1466639175114,27000000
12,4000000000000000000000000,3532501.3,3885751.43,8294.22528823253,8286.1998745638,84200000
13,7000000000000000000000000,3872072.0399999996,4259279.244,10476.583486110332,10469.932457172186,124600000
14,900000000000000000000000,6260332.6,6886365.86,2947.5442624215148,2952.4946922802337,29300000
15,5000000000000000000000000,3294318.98,3623750.8780000005,9635.028349534505,9593.316047262166,119300000
16,5000000000000000000000000,3772292.96,4149522.2560000005,8929.067653158278,8964.970606779383,92700000
17,3000000000000000000000000,4750771.68,5225848.848,6200.210510661528,6187.926154596213,39400000
18,10000000000000000000000000,5608549.899999999,6169404.89,10369.937189314935,10397.795706860526,96900000
19,10000000000000000000000000,4647773.92,5112551.312,11449.19914599137,11422.050528382493,134000000
20,5000000000000000000000000,5392898.34,5932188.174000001,7483.5584357793505,7497.914085064393,52300000
21,7000000000000000000000000,3643545.76,4007900.336,10801.222923516332,10793.280908126264,139500000
22,6000000000000000000000000,4728240.92,5201065.012,8795.338377871063,8771.874326305708,78000000
23,8000000000000000000000000,3415019.48,3756521.4280000003,11883.32693473375,11918.318172508663,175300000
24,4000000000000000000000000,6630480.8,7293528.880000001,6039.211459721695,6048.170967463635,44900000
25,10000000000000000000000000,6974879.56,7672367.516,9323.720983786923,9323.913117458782,68700000
26,6000000000000000000000000,3648373.78,4013211.1580000003,10030.23286993969,9986.022416610016,119800000
27,9000000000000000000000000,5872481.66,6459729.826,9681.690464015306,9639.999126103128,82500000
28,10000000000000000000000000,5133794.6,5647174.06,10861.322539993544,10867.942449341304,112000000
29,6000000000000000000000000,5285072.56,5813579.816,8297.548343124558,8296.916558860261,64600000
30,700000000000000000000000,5322087.38,5854296.118000001,2819.414273506548,2824.064386318947,25100000
31,8000000000000000000000000,4036224.7199999997,4439847.192,10992.36114383154,10962.860779449933,135500000
