,planetMass,planetRadius,orbitRadius,velocity,requiredVelcity,thrust
0,800000000000000000000000,3415019.48,3756521.4280000003,3774.5844271254036,3768.9031303702964,22300000
1,7000000000000000000000000,3886556.0999999996,4275211.71,10482.501450799327,10450.405056045463,124900000
2,6000000000000000000000000,3770683.6199999996,4147751.982,9861.762469044781,9822.728772903087,113600000
3,5000000000000000000000000,3999209.9,4399130.890000001,8725.153314050009,8706.918456057967,86500000
4,1000000000000000000000000,3382832.6799999997,3721115.948,4218.781616583458,4233.760781897693,23800000
5,10000000000000000000000000,5531301.58,6084431.738000001,10500.606269109016,10470.150043598576,101000000
6,8000000000000000000000000,4292109.779999999,4721320.757999999,10652.292237668236,10631.049912256112,121300000
7,9000000000000000000000000,5146669.319999999,5661336.251999999,10297.10866531392,10297.331556545241,101200000
8,9000000000000000000000000,5508770.819999999,6059647.902,9918.226745715787,9953.148337217957,90200000
9,6000000000000000000000000,6083305.199999999,6691635.72,7714.415194222662,7733.434237151653,51500000
10,5000000000000000000000000,3761027.5799999996,4137130.338,8957.053850471073,8978.38692518825,94800000
11,6000000000000000000000000,7195359.14,7914895.0540000005,7089.053820036207,7110.759034443703,52600000
12,10000000000000000000000000,4456262.46,4901888.706,11676.521794718199,11664.904661848961,141400000
13,10000000000000000000000000,5000219.38,5500241.318,11050.201902515175,11012.148134855332,117800000
14,10000000000000000000000000,6089742.56,6698716.816,9956.743359225578,9978.542413750265,84400000
15,10000000000000000000000000,4493277.279999999,4942605.007999999,11595.64349703112,11616.758595949917,140200000
16,10000000000000000000000000,5706719.64,6277391.604,10297.68062114737,10307.973796161232,95300000
17,6000000000000000000000000,7888984.68,8677883.148,6815.2909418443605,6790.967362245211,55600000
18,6000000000000000000000000,4654211.279999999,5119632.408,8807.000980594457,8841.361587234416,78700000
19,9000000000000000000000000,4819973.3,5301970.63,10671.39313089338,10640.58518416301,113900000
20,9000000000000000000000000,7036034.4799999995,7739637.928,8822.061499373407,8806.9159086637,61200000
21,6000000000000000000000000,4581790.9799999995,5039970.078,8917.331376823413,8910.961414239753,82500000
22,10000000000000000000000000,4354874.04,4790361.444,11820.178301533895,11799.912186843652,146800000
23,7000000000000000000000000,5104826.4799999995,5615309.128,9089.940125630852,9118.53568800863,79500000
24,4000000000000000000000000,4023350.0,4425685.0,7757.0362193512465,7764.306352865796,68100000
25,7000000000000000000000000,4102207.6599999997,4512428.426,10129.950692485154,10172.009890231127,112200000
26,2000000000000000000000000,6205615.04,6826176.544000001,4405.4890456060375,4420.680793617208,35700000
27,7000000000000000000000000,3315240.4,3646764.4400000004,11294.685994191368,11315.091788441003,160900000
28,5000000000000000000000000,3730450.1199999996,4103495.1319999998,8982.049352493901,9015.108497361405,94600000
29,8000000000000000000000000,4419247.64,4861172.404,10519.251382291714,10477.010967585962,115900000
30,1000000000000000000000000,6395517.159999999,7035068.876,3082.1210449387518,3079.135069520548,30500000
31,1000000000000000000000000,7628271.6,8391098.76,2819.34759020082,2819.3792600627094,34600000
32,10000000000000000000000000,4201986.74,4622185.414000001,11992.54880483156,12012.66139347123,155900000
33,7000000000000000000000000,5717985.02,6289783.522,8599.536522705184,8615.769819590452,66700000
34,3000000000000000000000000,4482011.899999999,4930213.09,6388.583100683071,6370.751997969052,43700000
35,9000000000000000000000000,4879518.88,5367470.768,10528.437638365314,10575.461480586479,108300000
36,3000000000000000000000000,4395107.54,4834618.294000001,6444.714686672849,6433.428057619018,45000000
37,500000000000000000000000,6617606.08,7279366.688000001,2129.829006002209,2140.4304500111953,26700000
38,7000000000000000000000000,8035434.619999999,8838978.082,7254.2232422290335,7267.932889507792,58500000
39,10000000000000000000000000,6477593.5,7125352.850000001,9705.342623965853,9675.195051651586,78000000
40,2000000000000000000000000,3223508.02,3545858.822,6115.616685508831,6133.624636904384,49500000
41,10000000000000000000000000,5898231.1,6488054.21,10138.573047180404,10139.246511343443,89600000
42,7000000000000000000000000,4010475.28,4411522.808,10323.128114085277,10287.68534219707,119600000
43,4000000000000000000000000,3550204.04,3905224.444,8275.914946936018,8265.514899913327,83100000
44,6000000000000000000000000,7459290.899999999,8205219.99,6980.52366052699,6983.826272340018,53700000
45,7000000000000000000000000,4520636.06,4972699.666,9717.520725485332,9689.82250594425,98300000
46,7000000000000000000000000,5635908.68,6199499.548,8643.640024458136,8678.279247328626,67900000
47,4000000000000000000000000,4061974.1599999997,4468171.576,7760.896500554982,7727.303888001809,67300000
48,7000000000000000000000000,3756199.5599999996,4131819.516,10656.49522168967,10630.19584116317,131800000
49,9000000000000000000000000,4829629.34,5312592.274,10611.284931654614,10629.942822589552,112000000
50,9000000000000000000000000,3986335.1799999997,4384968.698,11649.537755292033,11700.405758812996,152200000
51,4000000000000000000000000,3378004.6599999997,3715805.126,8463.77353111268,8473.57051436834,90600000
52,6000000000000000000000000,3815745.1399999997,4197319.654,9777.382031253104,9764.55643272366,110900000
53,900000000000000000000000,3278225.5799999996,3606048.138,4061.8909357218026,4080.0774928326946,22900000
54,9000000000000000000000000,5346227.4799999995,5880850.228,10120.276497581575,10103.320084833436,95700000
55,9000000000000000000000000,5125747.899999999,5638322.6899999995,10291.426887747817,10318.325118718009,100900000
56,6000000000000000000000000,5952948.66,6548243.526000001,7799.935442399097,7817.648345250127,53200000
57,7000000000000000000000000,5845122.88,6429635.1680000005,8517.566448198872,8521.553434261165,63900000
58,6000000000000000000000000,5869262.9799999995,6456189.278,7836.5051900389535,7873.184250248812,54400000
59,800000000000000000000000,6569325.88,7226258.468,2727.117733214792,2717.38494393178,29500000
60,6000000000000000000000000,6002838.199999999,6603122.02,7764.714641313323,7785.094358886189,52700000
61,9000000000000000000000000,3841494.5799999996,4225644.038,11927.160044956729,11918.942282590651,163700000
62,8000000000000000000000000,3699872.6599999997,4069859.926,11500.403732641445,11450.334642331793,154600000
63,8000000000000000000000000,4588228.34,5047051.174000001,10299.297696258773,10282.271245510094,109300000
64,4000000000000000000000000,4187502.6799999997,4606252.948,7621.0179603276765,7610.602177778646,64200000
65,5000000000000000000000000,5231964.34,5755160.774,7589.9947352974905,7612.357727879527,55300000
66,1000000000000000000000000,6152506.819999999,6767757.501999999,3127.1178933387555,3139.355677674053,29700000
67,7000000000000000000000000,3233164.06,3556480.4660000005,11417.537861646271,11457.812819666893,169000000
68,3000000000000000000000000,5275416.52,5802958.172,5849.654069841247,5872.17276200345,37400000
69,9000000000000000000000000,6765665.359999999,7442231.896,9023.906486574422,8981.162876404556,65800000
70,6000000000000000000000000,3297537.6599999997,3627291.426,10474.822260653926,10503.82112904822,139700000
71,5000000000000000000000000,5996400.84,6596040.924000001,7123.685221014818,7110.599997975784,46100000
72,9000000000000000000000000,5829029.4799999995,6411932.428,9698.55878114295,9675.862836105684,83500000
73,6000000000000000000000000,3909086.86,4299995.546,9613.372336810362,9647.272352583608,105100000
74,8000000000000000000000000,4895612.279999999,5385173.507999999,9923.317597531734,9954.238913930509,97400000
75,7000000000000000000000000,4158534.5599999996,4574388.016,10106.271443307089,10102.885636204532,112000000
76,10000000000000000000000000,4491667.9399999995,4940834.734,11582.085150729328,11618.839520032161,137800000
77,7000000000000000000000000,3400535.42,3740588.9620000003,11176.67527270463,11172.283383117514,156700000
78,8000000000000000000000000,3471346.38,3818481.018,11827.591260840352,11821.227963048632,172400000
79,4000000000000000000000000,7737706.72,8511477.392,5572.369017089701,5598.741777863257,49000000
80,9000000000000000000000000,5605331.22,6165864.342,9904.354643495637,9867.046820303281,88600000
81,9000000000000000000000000,5153106.68,5668417.348,10321.962341094222,10290.897734263559,102100000
82,3000000000000000000000000,3901040.1599999997,4291144.176,6822.673615340226,6828.683608012727,54100000
83,7000000000000000000000000,5764655.88,6341121.468,8539.061073983006,8580.82215127941,65500000
84,6000000000000000000000000,6936255.399999999,7629880.94,7207.67534976179,7242.352543644343,51600000
85,5000000000000000000000000,3688607.28,4057468.008,9085.357778409829,9066.097118235963,97700000
86,8000000000000000000000000,4736287.62,5209916.382,10108.70231897544,10120.280129355253,102600000
87,9000000000000000000000000,4387060.84,4825766.924000001,11172.046346793908,11153.238788808556,131300000
88,7000000000000000000000000,7963014.319999999,8759315.752,7268.336490137617,7300.907498499433,58100000
89,2000000000000000000000000,3434331.56,3777764.7160000005,5943.585418984891,5942.380566554917,44800000
90,1000000000000000000000000,7599303.4799999995,8359233.828,2825.551621059304,2824.7478068350492,34500000
91,10000000000000000000000000,3939664.32,4333630.752,12381.021479133535,12406.148198611005,174100000
92,9000000000000000000000000,3633889.7199999997,3997278.692,12277.82049324821,12254.679497369609,177900000
93,8000000000000000000000000,4847332.08,5332065.288000001,10050.022284579978,10003.688989318236,99600000
94,4000000000000000000000000,3376395.32,3714034.852,8468.31879751912,8475.58971385235,91300000
95,2000000000000000000000000,3242820.0999999996,3567102.11,6142.839259477605,6115.333469030066,49800000
96,6000000000000000000000000,5677751.52,6245526.672,8007.533066520299,8004.864933746051,58300000
97,5000000000000000000000000,4765255.739999999,5241781.313999999,8004.5773204527395,7976.42837874338,64700000
98,8000000000000000000000000,6231364.4799999995,6854500.928,8780.254961050307,8823.075400983858,65100000
99,8000000000000000000000000,3387660.6999999997,3726426.77,11960.817687040566,11966.347621336292,179300000
100,10000000000000000000000000,4060364.82,4466401.302,12192.339768135818,12220.36130127949,163600000
101,9000000000000000000000000,4010475.28,4411522.808,11652.491648789219,11665.138706544802,150000000
102,6000000000000000000000000,4255094.96,4680604.456,9236.938209923097,9246.717111337985,91500000
103,8000000000000000000000000,6110663.9799999995,6721730.378,8880.668581955197,8909.787915661644,67700000
104,7000000000000000000000000,3979897.82,4377887.602,10276.479479263642,10327.129745081698,118700000
105,400000000000000000000000,5183684.14,5702052.5540000005,2168.4637874071723,2163.1035235399813,21800000
106,6000000000000000000000000,5196558.859999999,5716214.745999999,8342.381070071706,8367.279457787932,66400000
107,6000000000000000000000000,6129976.06,6742973.666,7676.357677314554,7703.938556209243,51200000
108,6000000000000000000000000,7079486.659999999,7787435.325999999,7177.06446611804,7168.715013456113,52300000
109,8000000000000000000000000,3958976.4,4354874.04,11031.396227150186,11069.298817140803,135600000
110,6000000000000000000000000,3691825.96,4061008.5560000003,9893.595860979443,9927.081557401765,115400000
111,5000000000000000000000000,4288891.1,4717780.21,8418.83605226113,8407.736008598367,76200000
112,3000000000000000000000000,4192330.6999999997,4611563.7700000005,6578.551364619981,6587.178543720836,48000000
113,10000000000000000000000000,4387060.84,4825766.924000001,11735.871841349595,11756.545953457577,145400000
114,10000000000000000000000000,6030196.9799999995,6633216.678,10004.365143210442,10027.688277681073,86800000
115,8000000000000000000000000,3772292.96,4149522.2560000005,11319.287738481515,11339.890509553841,148600000
116,9000000000000000000000000,3674123.2199999997,4041535.542,12154.750077711207,12187.39734022791,175700000
117,8000000000000000000000000,4044271.42,4448698.562,10918.499974228735,10951.949200375646,132700000
118,7000000000000000000000000,3780339.6599999997,4158373.626,10641.439836873045,10596.200884133006,132100000
119,8000000000000000000000000,5848341.56,6433175.716,9148.897303524507,9107.416611935429,74100000
120,4000000000000000000000000,3876900.0599999996,4264590.066,7886.331180851955,7909.59537423857,71300000
121,10000000000000000000000000,6957176.819999999,7652894.502,9372.99909563876,9335.768065816475,69100000
122,6000000000000000000000000,3669295.1999999997,4036224.72,9999.88028219372,9957.512796246929,117900000
123,8000000000000000000000000,3720794.0799999996,4092873.488,11385.365121144694,11418.097577743818,152400000
124,1000000000000000000000000,6944302.1,7638732.3100000005,2948.5466937425986,2954.964525149934,32200000
125,7000000000000000000000000,3472955.7199999997,3820251.292,11008.361851305344,11055.183899559393,150400000
126,1000000000000000000000000,5661658.12,6227823.932000001,3279.1915090051734,3272.61377393752,28400000
127,8000000000000000000000000,6313440.819999999,6944784.902,8797.658515673813,8765.536670043793,65200000
128,7000000000000000000000000,7813345.699999999,8594680.27,7391.924654530188,7370.502101912931,57700000
129,4000000000000000000000000,3682169.92,4050386.9120000005,8077.342895025486,8116.048938539147,78200000
130,10000000000000000000000000,5808108.06,6388918.866,10256.16534695481,10217.60784872055,92400000
131,10000000000000000000000000,6038243.68,6642068.048,10035.476814838252,10021.004488177778,86600000
132,3000000000000000000000000,3892993.46,4282292.806,6836.172950098134,6835.73730642054,54400000
133,10000000000000000000000000,4348436.68,4783280.348,11822.714296732203,11808.643162649276,146700000
134,6000000000000000000000000,3872072.0399999996,4259279.244,9675.928662296583,9693.273912111028,107500000
135,10000000000000000000000000,7119720.159999999,7831692.176,9265.511927646969,9228.584908589966,66600000
136,9000000000000000000000000,6038243.68,6642068.048,9546.036227252913,9506.759587623494,78700000
137,8000000000000000000000000,3548594.6999999997,3903454.17,11634.714550729024,11691.853583986158,163500000
138,5000000000000000000000000,4657429.96,5123172.956,8037.266606707439,8068.23260418615,65700000
139,5000000000000000000000000,5267369.819999999,5794106.802,7552.820948748997,7586.730743133404,53900000
140,6000000000000000000000000,3604921.5999999996,3965413.76,10054.117265371906,10046.025761804494,120300000
141,8000000000000000000000000,4728240.92,5201065.012,10106.557677668345,10128.888007180336,101800000
142,10000000000000000000000000,5405773.06,5946350.366,10593.00497603082,10591.017108171964,102600000
143,8000000000000000000000000,4121519.7399999998,4533671.714,10819.187710455702,10848.829296875914,127800000
144,2000000000000000000000000,3358692.5799999996,3694561.838,5988.609432743259,6008.920314632199,46400000
145,9000000000000000000000000,7819783.06,8601761.366,8358.893872873241,8353.923167859584,62000000
146,2000000000000000000000000,3859197.32,4245117.052,5580.387270223182,5605.741666128835,36900000
147,3000000000000000000000000,6656230.239999999,7321853.2639999995,5223.519802390993,5227.728611094161,41500000
148,9000000000000000000000000,3757808.9,4133589.79,12065.26180910895,12050.927779666647,168100000
149,1000000000000000000000000,4477183.88,4924902.268,3691.9569336174163,3680.1380360651156,25600000
150,9000000000000000000000000,4396716.88,4836388.568,11111.139452753992,11140.984723080803,129900000
151,6000000000000000000000000,4213252.12,4634577.332,9272.043451378351,9292.519381472921,93100000
152,10000000000000000000000000,6318268.84,6950095.724,9762.397411188696,9796.422878038147,80400000
153,10000000000000000000000000,4045880.76,4450468.836,12253.268371132273,12242.21591420996,167000000
154,4000000000000000000000000,3622624.34,3984886.774,8191.985969502847,8182.479382030392,80500000
155,5000000000000000000000000,4108645.02,4519509.522000001,8626.188223115916,8590.180040723299,82600000
156,5000000000000000000000000,3717575.4,4089332.9400000004,9016.890559989073,9030.705582547702,96100000
